x0,y0,x1,y1,label,detected,frame
230,571,298,630,140,1,2689
59,629,120,687,144,1,2689
735,429,788,469,148,1,2689
622,461,635,484,102,1,2689
421,351,479,381,145,1,2689
0,702,-15,720,130,0,2689
0,697,22,720,70,0,2689
387,479,446,529,124,0,2689
298,590,383,660,58,1,2690
313,635,400,712,66,1,2690
1090,530,1150,567,134,1,2690
926,302,956,327,137,1,2690
357,451,442,530,138,1,2690
820,282,861,311,139,1,2690
830,352,874,386,142,1,2690
226,573,293,632,140,1,2690
53,630,117,690,144,1,2690
736,428,789,468,148,1,2690
623,461,636,484,102,1,2690
418,351,475,380,145,1,2690
0,702,-16,720,130,0,2690
0,696,18,720,70,0,2690
383,480,442,531,124,0,2690
719,319,762,348,135,0,2690
297,590,384,659,58,1,2691
312,635,399,712,66,1,2691
1090,530,1150,567,134,1,2691
927,302,958,326,137,1,2691
352,456,439,533,138,1,2691
818,282,859,311,139,1,2691
831,351,877,384,142,1,2691
221,575,289,634,140,1,2691
47,633,112,693,144,1,2691
738,427,790,466,148,1,2691
623,461,636,484,102,1,2691
415,351,471,380,145,1,2691
0,702,-16,720,130,0,2691
0,696,13,720,70,0,2691
379,482,438,533,124,0,2691
717,319,759,349,135,0,2691
298,589,383,657,58,1,2692
313,635,399,712,66,1,2692
1090,530,1150,567,134,1,2692
928,301,958,325,137,1,2692
349,460,435,537,138,1,2692
815,284,857,311,139,1,2692
834,350,878,383,142,1,2692
216,579,285,638,140,1,2692
43,638,107,696,144,1,2692
740,425,792,464,148,1,2692
623,461,636,484,102,1,2692
411,350,467,379,145,1,2692
0,702,-17,720,130,0,2692
0,695,9,720,70,0,2692
375,483,433,535,124,0,2692
714,320,757,350,135,0,2692
298,589,383,655,58,1,2693
313,635,399,712,66,1,2693
1090,530,1150,567,134,1,2693
930,299,960,324,137,1,2693
344,461,429,536,138,1,2693
814,285,855,311,139,1,2693
835,350,879,381,142,1,2693
210,583,281,641,140,1,2693
40,641,103,697,144,1,2693
743,424,793,462,148,1,2693
623,461,636,484,102,1,2693
407,349,465,380,145,1,2693
712,323,757,350,135,1,2693
0,702,-18,720,130,0,2693
0,694,4,720,70,0,2693
371,485,429,537,124,0,2693
298,589,383,655,58,1,2694
313,635,399,712,66,1,2694
1090,530,1150,567,134,1,2694
932,298,961,323,137,1,2694
342,467,428,543,138,1,2694
813,285,854,312,139,1,2694
839,349,879,380,142,1,2694
206,586,275,644,140,1,2694
35,643,96,699,144,1,2694
745,423,797,461,148,1,2694
623,461,635,484,102,1,2694
402,350,463,379,145,1,2694
711,323,754,350,135,1,2694
0,701,-18,720,130,0,2694
0,693,0,720,70,0,2694
367,486,425,539,124,0,2694
299,589,383,654,58,1,2695
313,635,400,712,66,1,2695
1090,530,1150,567,134,1,2695
933,298,963,322,137,1,2695
336,472,429,546,138,1,2695
810,286,853,313,139,1,2695
840,348,881,379,142,1,2695
202,589,269,647,140,1,2695
32,644,91,701,144,1,2695
748,422,798,460,148,1,2695
623,461,635,484,102,1,2695
400,350,457,379,145,1,2695
709,323,752,351,135,1,2695
0,701,-18,720,130,0,2695
0,692,-4,720,70,0,2695
363,488,421,541,124,0,2695
299,589,382,655,58,1,2696
312,637,401,712,66,1,2696
1090,530,1150,567,134,1,2696
934,297,964,320,137,1,2696
335,471,421,549,138,1,2696
809,287,851,314,139,1,2696
840,348,884,377,142,1,2696
197,591,267,650,140,1,2696
27,647,86,704,144,1,2696
749,421,802,458,148,1,2696
622,461,634,484,102,1,2696
397,349,451,378,145,1,2696
707,323,751,351,135,1,2696
1,701,-18,720,130,0,2696
0,691,-8,720,70,0,2696
359,490,417,543,124,0,2696
299,589,382,655,58,1,2697
312,638,401,712,66,1,2697
1090,530,1150,567,134,1,2697
936,297,965,319,137,1,2697
327,477,420,550,138,1,2697
808,288,851,315,139,1,2697
844,347,885,378,142,1,2697
192,594,263,653,140,1,2697
22,651,82,708,144,1,2697
751,420,804,455,148,1,2697
622,461,634,484,102,1,2697
394,348,447,378,145,1,2697
705,323,750,352,135,1,2697
2,701,-18,720,130,0,2697
0,690,-13,720,70,0,2697
355,491,413,545,124,0,2697
299,589,382,655,58,1,2698
313,638,400,712,66,1,2698
1090,530,1150,568,134,1,2698
936,296,966,317,137,1,2698
325,473,412,551,138,1,2698
807,288,850,315,139,1,2698
845,346,887,378,142,1,2698
186,597,256,656,140,1,2698
13,654,78,713,144,1,2698
752,418,805,454,148,1,2698
622,461,634,484,102,1,2698
391,348,445,378,145,1,2698
704,324,746,355,135,1,2698
4,700,-18,720,130,0,2698
0,689,-17,719,70,0,2698
351,493,409,547,124,0,2698
298,590,383,655,58,1,2699
312,638,401,712,66,1,2699
1089,530,1151,568,134,1,2699
938,295,966,316,137,1,2699
320,472,412,553,138,1,2699
808,289,846,315,139,1,2699
846,345,889,375,142,1,2699
183,601,251,660,140,1,2699
6,656,71,716,144,1,2699
756,417,806,452,148,1,2699
623,461,634,485,102,1,2699
387,348,441,377,145,1,2699
701,325,745,356,135,1,2699
6,700,-18,720,130,0,2699
0,687,-22,718,70,0,2699
347,494,405,549,124,0,2699
298,590,382,656,58,1,2700
313,639,400,712,66,1,2700
1089,530,1151,568,134,1,2700
939,294,967,316,137,1,2700
316,472,409,557,138,1,2700
806,289,845,316,139,1,2700
849,344,890,373,142,1,2700
175,604,249,663,140,1,2700
1,659,67,717,144,1,2700
756,415,809,451,148,1,2700
623,461,634,485,102,1,2700
384,347,436,376,145,1,2700
699,325,742,357,135,1,2700
8,699,-18,720,130,0,2700
0,686,-26,717,70,0,2700
342,496,400,552,124,0,2700
298,590,382,656,58,1,2701
313,639,400,712,66,1,2701
1089,530,1151,568,134,1,2701
940,294,968,316,137,1,2701
311,474,403,555,138,1,2701
804,289,845,316,139,1,2701
851,343,890,372,142,1,2701
172,605,243,665,140,1,2701
-1,662,61,718,144,1,2701
760,413,810,450,148,1,2701
624,462,635,485,102,1,2701
380,346,433,376,145,1,2701
696,326,739,358,135,1,2701
11,699,-18,720,130,0,2701
0,684,-31,716,70,0,2701
338,497,396,554,124,0,2701
297,590,382,657,58,1,2702
313,639,400,712,66,1,2702
1089,530,1151,568,134,1,2702
940,293,970,315,137,1,2702
309,475,398,559,138,1,2702
803,289,844,317,139,1,2702
852,342,892,371,142,1,2702
169,607,238,668,140,1,2702
-1,664,57,718,144,1,2702
763,412,811,449,148,1,2702
624,462,635,485,102,1,2702
376,346,430,375,145,1,2702
694,327,736,358,135,1,2702
13,698,-17,720,130,0,2702
0,683,-36,714,70,0,2702
334,499,392,556,124,0,2702
297,590,382,657,58,1,2703
314,639,400,712,66,1,2703
1089,529,1151,567,134,1,2703
942,293,970,315,137,1,2703
301,476,400,553,138,1,2703
801,289,843,318,139,1,2703
853,341,892,369,142,1,2703
165,610,235,671,140,1,2703
-1,668,54,718,144,1,2703
765,410,814,447,148,1,2703
624,462,635,485,102,1,2703
373,346,426,374,145,1,2703
690,328,733,359,135,1,2703
15,698,-17,720,130,0,2703
0,681,-40,713,70,0,2703
330,501,388,558,124,0,2703
297,590,382,657,58,1,2704
314,637,399,711,66,1,2704
1089,529,1151,567,134,1,2704
943,293,972,315,137,1,2704
301,477,392,556,138,1,2704
797,290,842,318,139,1,2704
855,340,893,368,142,1,2704
160,614,230,674,140,1,2704
0,671,48,720,144,1,2704
768,409,816,445,148,1,2704
624,462,635,485,102,1,2704
369,346,422,373,145,1,2704
687,329,732,361,135,1,2704
18,697,-16,720,130,0,2704
0,679,-45,711,70,0,2704
326,502,384,560,124,0,2704
297,590,382,657,58,1,2705
314,636,399,710,66,1,2705
1090,529,1150,567,134,1,2705
944,292,972,314,137,1,2705
297,479,381,553,138,1,2705
796,291,840,318,139,1,2705
857,339,894,366,142,1,2705
153,618,224,677,140,1,2705
0,674,44,719,144,1,2705
768,407,818,443,148,1,2705
624,462,635,485,102,1,2705
367,344,416,372,145,1,2705
686,330,728,362,135,1,2705
21,696,-15,720,130,0,2705
0,677,-50,710,70,0,2705
322,504,379,562,124,0,2705
297,590,382,657,58,1,2706
314,635,399,710,66,1,2706
1090,530,1150,567,134,1,2706
945,291,974,313,137,1,2706
293,481,372,553,138,1,2706
795,292,838,319,139,1,2706
858,338,894,365,142,1,2706
148,621,220,680,140,1,2706
0,677,40,719,144,1,2706
771,406,819,441,148,1,2706
624,462,635,485,102,1,2706
363,343,414,372,145,1,2706
682,330,725,364,135,1,2706
24,695,-14,720,130,0,2706
0,675,-55,708,70,0,2706
318,505,375,564,124,0,2706
298,590,382,657,58,1,2707
314,634,399,710,66,1,2707
1090,530,1150,567,134,1,2707
945,291,975,312,137,1,2707
290,482,365,555,138,1,2707
794,292,837,320,139,1,2707
859,337,896,364,142,1,2707
145,624,215,683,140,1,2707
0,678,38,718,144,1,2707
772,405,821,440,148,1,2707
624,462,635,485,102,1,2707
358,343,412,372,145,1,2707
679,331,725,365,135,1,2707
303,518,377,575,150,1,2707
27,694,-14,720,130,0,2707
0,673,-60,706,70,0,2707
314,507,371,566,124,0,2707
298,590,382,657,58,1,2708
314,635,400,710,66,1,2708
1089,530,1151,568,134,1,2708
947,289,975,310,137,1,2708
286,486,366,565,138,1,2708
792,293,836,320,139,1,2708
860,336,898,363,142,1,2708
140,627,211,686,140,1,2708
0,680,31,718,144,1,2708
773,404,823,439,148,1,2708
624,462,635,484,102,1,2708
358,343,407,370,145,1,2708
677,331,724,366,135,1,2708
300,521,375,578,150,1,2708
30,693,-13,720,130,0,2708
0,671,-64,704,70,0,2708
309,508,366,568,124,0,2708
298,590,382,658,58,1,2709
314,635,400,710,66,1,2709
1089,530,1151,568,134,1,2709
948,288,976,309,137,1,2709
281,489,363,572,138,1,2709
791,294,832,320,139,1,2709
862,335,899,362,142,1,2709
137,630,206,689,140,1,2709
0,682,27,718,144,1,2709
775,402,824,437,148,1,2709
624,461,634,484,102,1,2709
353,342,404,369,145,1,2709
675,332,724,366,135,1,2709
33,693,-11,720,130,0,2709
0,669,-69,702,70,0,2709
305,510,362,570,124,0,2709
299,522,375,580,150,0,2709
298,590,382,659,58,1,2710
314,635,400,710,66,1,2710
1089,530,1151,568,134,1,2710
949,288,977,308,137,1,2710
276,490,360,577,138,1,2710
790,295,831,320,139,1,2710
864,334,901,362,142,1,2710
134,631,200,693,140,1,2710
0,685,22,718,144,1,2710
778,400,826,436,148,1,2710
624,461,634,484,102,1,2710
351,341,400,368,145,1,2710
673,333,720,367,135,1,2710
36,692,-10,720,130,0,2710
0,667,-74,700,70,0,2710
301,511,358,572,124,0,2710
297,523,374,582,150,0,2710
297,590,384,660,58,1,2711
313,635,400,710,66,1,2711
1089,529,1151,568,134,1,2711
951,288,978,307,137,1,2711
272,493,356,583,138,1,2711
788,295,829,321,139,1,2711
865,332,903,359,142,1,2711
129,634,198,695,140,1,2711
0,688,17,718,144,1,2711
781,399,828,435,148,1,2711
623,461,635,484,102,1,2711
349,340,398,367,145,1,2711
670,334,717,367,135,1,2711
40,690,-9,720,130,0,2711
0,664,-79,698,70,0,2711
297,513,353,574,124,0,2711
296,525,373,585,150,0,2711
297,590,384,660,58,1,2712
313,635,400,710,66,1,2712
1089,529,1151,568,134,1,2712
952,288,979,305,137,1,2712
265,496,353,585,138,1,2712
786,296,828,323,139,1,2712
867,331,904,358,142,1,2712
125,637,192,698,140,1,2712
783,398,829,433,148,1,2712
623,461,635,484,102,1,2712
345,339,397,367,145,1,2712
666,334,715,367,135,1,2712
43,689,-7,720,130,0,2712
0,662,-84,695,70,0,2712
293,515,349,576,124,0,2712
294,527,372,587,150,0,2712
0,690,14,719,144,0,2712
299,590,383,660,58,1,2713
313,635,400,710,66,1,2713
1089,529,1151,567,134,1,2713
954,287,978,304,137,1,2713
263,498,346,584,138,1,2713
785,297,825,324,139,1,2713
869,330,906,356,142,1,2713
120,639,188,701,140,1,2713
784,397,831,432,148,1,2713
624,461,634,484,102,1,2713
344,339,393,367,145,1,2713
663,335,713,368,135,1,2713
47,688,-6,720,130,0,2713
0,659,-89,693,70,0,2713
289,516,345,578,124,0,2713
292,528,371,589,150,0,2713
0,691,11,720,144,0,2713
298,590,383,659,58,1,2714
313,635,399,710,66,1,2714
1089,529,1151,567,134,1,2714
955,286,980,304,137,1,2714
258,500,340,582,138,1,2714
783,297,825,324,139,1,2714
871,329,908,355,142,1,2714
113,642,184,703,140,1,2714
787,396,831,430,148,1,2714
624,461,634,484,102,1,2714
341,338,390,366,145,1,2714
662,336,712,368,135,1,2714
51,687,-4,720,130,0,2714
0,656,-94,691,70,0,2714
284,518,340,580,124,0,2714
290,530,370,592,150,0,2714
0,692,9,720,144,0,2714
298,589,382,659,58,1,2715
313,635,399,710,66,1,2715
1089,529,1151,566,134,1,2715
956,285,980,303,137,1,2715
255,505,336,585,138,1,2715
781,298,821,324,139,1,2715
873,328,909,354,142,1,2715
110,645,178,707,140,1,2715
789,394,833,429,148,1,2715
624,460,634,484,102,1,2715
336,337,386,365,145,1,2715
660,337,709,368,135,1,2715
267,536,343,597,151,1,2715
55,686,-2,720,130,0,2715
0,653,-99,688,70,0,2715
280,519,336,582,124,0,2715
288,532,369,594,150,0,2715
0,692,6,720,144,0,2715
297,589,383,660,58,1,2716
313,635,400,710,66,1,2716
1090,529,1150,566,134,1,2716
957,284,981,303,137,1,2716
249,505,329,579,138,1,2716
779,298,819,324,139,1,2716
874,326,910,352,142,1,2716
102,648,173,711,140,1,2716
791,393,835,427,148,1,2716
623,460,635,484,102,1,2716
335,336,383,365,145,1,2716
658,337,706,369,135,1,2716
273,542,342,600,151,1,2716
59,684,-1,720,130,0,2716
0,651,-104,685,70,0,2716
276,521,332,584,124,0,2716
286,534,368,597,150,0,2716
0,693,4,720,144,0,2716
297,589,383,659,58,1,2717
313,637,400,711,66,1,2717
1090,530,1150,567,134,1,2717
957,283,983,302,137,1,2717
248,508,324,588,138,1,2717
777,299,819,325,139,1,2717
875,326,912,351,142,1,2717
95,651,170,714,140,1,2717
794,392,835,426,148,1,2717
623,460,635,484,102,1,2717
331,335,381,364,145,1,2717
655,338,703,370,135,1,2717
268,541,337,603,151,1,2717
63,683,0,720,130,0,2717
0,648,-109,683,70,0,2717
272,522,327,586,124,0,2717
284,537,366,600,150,0,2717
0,693,2,720,144,0,2717
297,589,383,659,58,1,2718
314,637,400,712,66,1,2718
1090,530,1150,567,134,1,2718
958,282,984,302,137,1,2718
243,508,323,595,138,1,2718
776,300,818,326,139,1,2718
876,326,913,350,142,1,2718
92,654,166,715,140,1,2718
796,389,838,425,148,1,2718
623,460,635,484,102,1,2718
329,334,378,363,145,1,2718
651,339,700,370,135,1,2718
260,543,332,605,151,1,2718
68,681,2,720,130,0,2718
0,644,-114,680,70,0,2718
268,524,323,588,124,0,2718
282,539,365,603,150,0,2718
0,694,0,720,144,0,2718
296,589,383,658,58,1,2719
314,636,399,712,66,1,2719
1089,529,1151,567,134,1,2719
958,282,986,301,137,1,2719
236,511,320,604,138,1,2719
776,301,815,328,139,1,2719
878,325,914,349,142,1,2719
90,658,160,717,140,1,2719
797,388,841,423,148,1,2719
623,461,635,485,102,1,2719
328,333,375,363,145,1,2719
649,339,698,372,135,1,2719
72,680,5,718,130,0,2719
0,641,-119,677,70,0,2719
263,525,318,590,124,0,2719
280,542,363,606,150,0,2719
0,694,-1,720,144,0,2719
255,544,327,608,151,0,2719
296,589,382,656,58,1,2720
315,635,399,712,66,1,2720
1089,529,1151,567,134,1,2720
959,282,986,301,137,1,2720
232,514,319,611,138,1,2720
774,302,814,329,139,1,2720
880,324,915,349,142,1,2720
87,661,155,717,140,1,2720
799,387,843,421,148,1,2720
624,461,634,485,102,1,2720
324,333,372,362,145,1,2720
646,341,696,372,135,1,2720
77,678,7,717,130,0,2720
0,638,-124,674,70,0,2720
259,527,314,592,124,0,2720
278,544,362,609,150,0,2720
0,694,-3,720,144,0,2720
249,546,321,610,151,0,2720
297,589,381,655,58,1,2721
315,635,399,712,66,1,2721
1089,529,1151,567,134,1,2721
960,282,986,301,137,1,2721
229,518,313,615,138,1,2721
771,303,814,330,139,1,2721
881,322,916,348,142,1,2721
82,663,152,718,140,1,2721
801,386,845,420,148,1,2721
623,461,635,485,102,1,2721
322,332,369,361,145,1,2721
642,342,695,373,135,1,2721
82,677,9,716,130,0,2721
0,635,-129,671,70,0,2721
255,528,309,594,124,0,2721
275,547,360,613,150,0,2721
0,694,-4,720,144,0,2721
242,547,313,613,151,0,2721
297,589,382,654,58,1,2722
315,634,400,712,66,1,2722
1090,530,1150,567,134,1,2722
962,282,988,301,137,1,2722
224,521,309,616,138,1,2722
768,304,811,331,139,1,2722
881,321,917,348,142,1,2722
78,667,149,718,140,1,2722
802,384,847,419,148,1,2722
623,461,635,485,102,1,2722
319,331,365,359,145,1,2722
640,342,690,374,135,1,2722
87,675,12,714,130,0,2722
0,631,-135,668,70,0,2722
251,530,305,596,124,0,2722
273,550,359,616,150,0,2722
0,695,-6,720,144,0,2722
234,549,304,615,151,0,2722
297,590,382,653,58,1,2723
314,634,400,712,66,1,2723
1089,530,1151,567,134,1,2723
962,281,989,301,137,1,2723
220,522,305,618,138,1,2723
766,304,809,332,139,1,2723
883,319,918,347,142,1,2723
75,669,144,718,140,1,2723
804,382,848,417,148,1,2723
623,460,635,485,102,1,2723
317,329,361,358,145,1,2723
636,343,688,375,135,1,2723
92,673,14,713,130,0,2723
0,628,-140,664,70,0,2723
247,531,300,598,124,0,2723
271,553,357,620,150,0,2723
0,695,-7,720,144,0,2723
225,551,294,618,151,0,2723
297,590,381,653,58,1,2724
314,634,400,712,66,1,2724
1089,530,1151,567,134,1,2724
963,280,990,300,137,1,2724
213,524,300,616,138,1,2724
763,305,807,333,139,1,2724
885,318,920,345,142,1,2724
72,671,140,717,140,1,2724
806,380,851,415,148,1,2724
623,460,635,484,102,1,2724
313,329,359,358,145,1,2724
632,343,685,375,135,1,2724
97,672,17,711,130,0,2724
0,624,-145,661,70,0,2724
242,533,296,600,124,0,2724
268,556,355,623,150,0,2724
0,695,-8,720,144,0,2724
215,553,283,620,151,0,2724
299,590,381,654,58,1,2725
314,634,400,712,66,1,2725
1089,530,1150,568,134,1,2725
964,279,991,299,137,1,2725
209,526,294,615,138,1,2725
761,306,805,334,139,1,2725
888,317,922,344,142,1,2725
72,673,135,717,140,1,2725
808,379,851,413,148,1,2725
623,460,635,484,102,1,2725
309,328,356,357,145,1,2725
631,343,682,375,135,1,2725
102,670,20,710,130,0,2725
0,620,-150,658,70,0,2725
238,535,291,602,124,0,2725
265,559,353,627,150,0,2725
0,694,-9,720,144,0,2725
205,555,272,623,151,0,2725
299,591,381,657,58,1,2726
313,634,400,712,66,1,2726
1089,530,1150,568,134,1,2726
966,277,992,299,137,1,2726
201,530,290,610,138,1,2726
759,306,804,335,139,1,2726
890,316,923,343,142,1,2726
70,676,129,717,140,1,2726
809,379,852,412,148,1,2726
623,460,635,484,102,1,2726
307,328,355,357,145,1,2726
628,345,679,376,135,1,2726
107,668,22,708,130,0,2726
0,617,-156,654,70,0,2726
234,536,287,604,124,0,2726
263,563,351,631,150,0,2726
0,694,-10,720,144,0,2726
193,557,259,626,151,0,2726
298,591,383,659,58,1,2727
312,635,400,712,66,1,2727
1089,530,1151,568,134,1,2727
967,275,992,298,137,1,2727
201,532,283,615,138,1,2727
758,307,803,335,139,1,2727
889,315,925,341,142,1,2727
64,679,126,718,140,1,2727
811,378,854,411,148,1,2727
623,460,635,484,102,1,2727
305,327,351,356,145,1,2727
623,345,677,377,135,1,2727
215,568,288,632,152,1,2727
113,666,25,707,130,0,2727
0,613,-161,650,70,0,2727
230,538,282,606,124,0,2727
260,566,349,635,150,0,2727
0,694,-11,720,144,0,2727
180,559,244,629,151,0,2727
297,591,383,658,58,1,2728
313,635,399,712,66,1,2728
1089,530,1151,568,134,1,2728
967,274,994,297,137,1,2728
200,542,279,630,138,1,2728
756,307,800,336,139,1,2728
890,315,927,341,142,1,2728
59,681,123,718,140,1,2728
813,377,855,410,148,1,2728
623,460,635,484,102,1,2728
304,325,347,355,145,1,2728
621,346,673,378,135,1,2728
118,664,28,705,130,0,2728
0,609,-166,647,70,0,2728
226,539,278,608,124,0,2728
257,570,347,639,150,0,2728
2,693,-12,720,144,0,2728
166,562,229,632,151,0,2728
214,567,289,632,152,0,2728
298,591,383,657,58,1,2729
312,635,399,712,66,1,2729
1089,530,1151,568,134,1,2729
968,273,995,296,137,1,2729
192,538,275,620,138,1,2729
754,307,799,336,139,1,2729
891,314,928,339,142,1,2729
57,685,119,718,140,1,2729
815,376,857,408,148,1,2729
623,460,634,484,102,1,2729
300,324,345,354,145,1,2729
617,346,670,378,135,1,2729
205,577,283,638,152,1,2729
124,662,32,703,130,0,2729
0,605,-172,643,70,0,2729
221,541,273,610,124,0,2729
254,573,345,643,150,0,2729
3,693,-12,720,144,0,2729
151,564,213,635,151,0,2729
298,591,383,655,58,1,2730
312,634,399,712,66,1,2730
1089,530,1151,568,134,1,2730
970,273,995,294,137,1,2730
187,540,268,619,138,1,2730
751,307,798,337,139,1,2730
893,313,930,338,142,1,2730
52,688,114,718,140,1,2730
816,376,860,407,148,1,2730
623,460,634,484,102,1,2730
298,323,342,353,145,1,2730
615,346,665,379,135,1,2730
207,582,277,641,152,1,2730
130,660,35,701,130,0,2730
0,601,-177,639,70,0,2730
217,542,268,612,124,0,2730
251,577,342,648,150,0,2730
5,692,-13,720,144,0,2730
135,567,196,638,151,0,2730
299,590,382,655,58,1,2731
312,634,399,712,66,1,2731
1089,530,1151,568,134,1,2731
971,273,996,293,137,1,2731
183,542,264,617,138,1,2731
749,308,797,338,139,1,2731
895,312,931,337,142,1,2731
49,691,111,718,140,1,2731
819,375,860,405,148,1,2731
623,460,634,484,102,1,2731
295,323,341,352,145,1,2731
611,348,665,380,135,1,2731
0,596,-182,635,70,0,2731
213,544,264,614,124,0,2731
248,581,340,652,150,0,2731
7,692,-13,720,144,0,2731
118,569,178,641,151,0,2731
204,587,273,644,152,0,2731
299,590,382,655,58,1,2732
313,635,400,712,66,1,2732
1089,530,1151,568,134,1,2732
972,272,997,292,137,1,2732
181,548,259,635,138,1,2732
747,309,796,338,139,1,2732
896,311,932,336,142,1,2732
49,693,104,717,140,1,2732
819,374,863,404,148,1,2732
623,460,634,484,102,1,2732
293,322,338,351,145,1,2732
608,349,662,380,135,1,2732
0,592,-188,631,70,0,2732
209,545,259,616,124,0,2732
245,585,338,657,150,0,2732
9,691,-13,720,144,0,2732
100,572,159,644,151,0,2732
200,591,271,649,152,0,2732
299,590,382,656,58,1,2733
313,635,400,712,66,1,2733
1089,529,1151,568,134,1,2733
973,272,997,291,137,1,2733
173,553,259,642,138,1,2733
746,310,794,339,139,1,2733
897,311,932,336,142,1,2733
47,697,95,718,140,1,2733
822,373,864,403,148,1,2733
623,460,634,484,102,1,2733
292,324,334,350,145,1,2733
605,350,659,381,135,1,2733
204,547,255,618,124,0,2733
241,589,335,662,150,0,2733
11,690,-14,720,144,0,2733
81,574,138,647,151,0,2733
196,596,268,654,152,0,2733
299,591,382,657,58,1,2734
313,636,400,712,66,1,2734
1089,529,1151,568,134,1,2734
973,271,998,290,137,1,2734
169,554,254,651,138,1,2734
746,310,791,339,139,1,2734
898,310,933,335,142,1,2734
823,371,866,402,148,1,2734
623,460,634,484,102,1,2734
290,323,331,350,145,1,2734
601,350,654,381,135,1,2734
200,548,250,620,124,0,2734
238,593,333,667,150,0,2734
13,689,-13,720,144,0,2734
61,577,117,651,151,0,2734
192,601,265,660,152,0,2734
44,700,89,719,140,0,2734
298,591,383,657,58,1,2735
313,636,399,712,66,1,2735
1089,529,1151,567,134,1,2735
974,271,999,290,137,1,2735
164,556,249,653,138,1,2735
742,311,789,339,139,1,2735
900,309,935,334,142,1,2735
825,370,869,399,148,1,2735
623,460,634,485,102,1,2735
286,322,329,347,145,1,2735
598,351,651,381,135,1,2735
196,550,245,622,124,0,2735
235,598,330,671,150,0,2735
16,688,-13,720,144,0,2735
40,580,94,654,151,0,2735
187,606,262,666,152,0,2735
39,701,86,720,140,0,2735
298,591,383,656,58,1,2736
314,637,400,711,66,1,2736
1089,529,1151,567,134,1,2736
976,271,1000,290,137,1,2736
159,575,248,661,138,1,2736
741,312,787,340,139,1,2736
901,308,936,333,142,1,2736
828,368,868,398,148,1,2736
623,460,635,485,102,1,2736
285,321,326,347,145,1,2736
595,351,650,382,135,1,2736
191,551,240,624,124,0,2736
231,602,327,677,150,0,2736
18,687,-13,720,144,0,2736
18,583,71,658,151,0,2736
183,613,258,673,152,0,2736
34,702,83,720,140,0,2736
298,591,383,656,58,1,2737
314,636,399,711,66,1,2737
1089,529,1151,566,134,1,2737
976,270,1000,288,137,1,2737
164,592,242,665,138,1,2737
738,314,786,341,139,1,2737
904,308,937,333,142,1,2737
831,367,870,397,148,1,2737
623,460,635,485,102,1,2737
283,321,325,347,145,1,2737
592,352,646,382,135,1,2737
187,553,236,626,124,0,2737
228,607,324,682,150,0,2737
21,686,-13,720,144,0,2737
0,586,46,661,151,0,2737
178,619,254,680,152,0,2737
29,703,80,720,140,0,2737
299,591,382,656,58,1,2738
313,636,400,711,66,1,2738
1090,529,1150,566,134,1,2738
978,270,1002,288,137,1,2738
161,603,238,667,138,1,2738
736,314,784,341,139,1,2738
905,307,938,333,142,1,2738
831,366,873,396,148,1,2738
623,461,635,485,102,1,2738
281,320,322,346,145,1,2738
589,352,642,382,135,1,2738
150,562,232,649,154,1,2738
183,554,231,628,124,0,2738
224,612,321,687,150,0,2738
24,685,-12,720,144,0,2738
0,589,21,665,151,0,2738
172,626,250,688,152,0,2738
24,705,76,720,140,0,2738
299,591,382,656,58,1,2739
313,636,399,711,66,1,2739
1090,529,1150,566,134,1,2739
978,269,1003,287,137,1,2739
734,315,783,342,139,1,2739
907,306,939,333,142,1,2739
833,365,874,395,148,1,2739
623,461,635,485,102,1,2739
279,319,319,345,145,1,2739
584,352,638,383,135,1,2739
148,565,229,657,154,1,2739
179,556,226,630,124,0,2739
220,616,318,692,150,0,2739
27,683,-12,720,144,0,2739
0,592,-5,669,151,0,2739
167,634,246,696,152,0,2739
19,706,73,720,140,0,2739
158,612,235,674,138,0,2739
299,591,382,657,58,1,2740
313,636,399,711,66,1,2740
1090,529,1150,566,134,1,2740
980,268,1004,287,137,1,2740
733,315,778,343,139,1,2740
908,305,941,331,142,1,2740
834,363,877,394,148,1,2740
623,461,635,485,102,1,2740
276,318,317,344,145,1,2740
580,352,635,383,135,1,2740
140,567,225,657,154,1,2740
174,557,222,632,124,0,2740
216,621,315,698,150,0,2740
30,682,-11,719,144,0,2740
0,595,-33,673,151,0,2740
161,642,242,704,152,0,2740
13,707,70,720,140,0,2740
153,619,233,683,138,0,2740
298,591,383,657,58,1,2741
312,636,399,712,66,1,2741
1090,529,1150,566,134,1,2741
980,267,1006,286,137,1,2741
731,315,776,344,139,1,2741
909,305,943,330,142,1,2741
836,361,878,392,148,1,2741
623,461,635,485,102,1,2741
273,318,313,344,145,1,2741
579,353,632,383,135,1,2741
137,571,221,669,154,1,2741
170,559,217,634,124,0,2741
212,626,312,704,150,0,2741
33,681,-10,717,144,0,2741
0,598,-62,676,151,0,2741
155,650,237,713,152,0,2741
8,708,66,720,140,0,2741
149,628,231,691,138,0,2741
298,591,383,657,58,1,2742
312,636,399,712,66,1,2742
1090,529,1150,566,134,1,2742
982,266,1006,285,137,1,2742
728,316,772,345,139,1,2742
911,304,944,328,142,1,2742
836,359,881,391,148,1,2742
623,461,635,485,102,1,2742
273,317,310,343,145,1,2742
575,353,629,384,135,1,2742
132,575,216,676,154,1,2742
209,632,309,709,150,0,2742
37,679,-9,716,144,0,2742
0,602,-91,680,151,0,2742
149,659,232,720,152,0,2742
3,710,63,720,140,0,2742
144,636,230,700,138,0,2742
